,reviewText,Positive
3776,"game fun 3 different style play n't bored . timed target game , original knock increasingly difficult ,",1
3777,"ck2 amazon kindle fire ( hd ) , enjoyed , ck3 loved . turn swiped ck3 put amazon wrote infinite dream found ck3 amazon illegally 's",1
3778,relieved find app kindle fire searching option . bought sync capability google calendar . syncs way . count apps 've purchased worth dim,1
3779,"moved android year ago , astrid task list business calendar scheduling . astrid business month ago , decided calengoo . 'd powerful to-do function ,",1
3780,awesome calendarwise share electronics gmail ... switch device calendar,1
3781,"downloaded calendar apps free , coming back calengoo . n't google calendar sync , apps worked , cost , feature , reminder customize-ab",1
3782,app sync google task fire android phone . calender great 's stock android ( jelly bean ) ! recommend . great buy,1
3783,calendar amazing ! synced google calendar phone kindle fire . to-do ( task ) list . n't time saved life reminder ! spend money ... worth .,1
3784,"connectivity ( wifi ) google calendar . alarm reminder stuff , ! .",1
3785,"app convenience . * * life calengoo organized . 'm spending time kid , 've `` '' volunteer opportunity , 'm peaceful happy .",1
3786,n't work kindle fire sad waste $ $ . save hour 6 $ back upset,0
3787,"recently free app day extremely easy , 'm integrate calendar including wife calendar track adding thing schedule breeze .",1
3788,"rarely purchase apps , aggravated find calendar sync google account paid $ 6 app 8.9 '' kindle calendar tiny read zooming . calenda",0
3789,"communicates calendar ( google calendar , phone calendar , . ) awesome widget option ! n't productive !",1
3790,"n't n't sync google calendar kindle calendar app , 'm bump star app . 's absolutely wonderful , 's supposed , tell local weather !",1
3791,"today , n't chance lot , . timezones customizable . integrated to-do function . calendar to-do sync nicely google .",1
3792,". syncs flawlessly gmail account , giving instant access calendar task list easy . personal calendar , full functionality",1
3793,'ve apps give functionality google calendar website lacking stopped . finally work stay sync !,1
3794,"google calendar online , app syncs seamlessly online calendar . app phone , matter calendar , add/delete/change event , send reminder upcoming event . app",1
3795,"app day , day ( night ) , weekday & amp ; weekend ( + holiday ) . business , family , medical , education , detail , life , - seamlessly integrates & amp ; connected google",1
3796,"aaa+++ calengoo handy tablet , syncs calendar ( pc tablet ) . matter information .",1
3797,calengoo great job syncing google calendar kindle fire . wonderful make appointment n't online . make easy husband track schedules.i 'm 'll g,1
3798,"calendar program . setting choose n't n't . run smoothly enter info google 's account , run android service . parti",1
3799,app week . working great husband 's calendar kindle fire syncs google calendar . handy calendar bigger screen ipod touch . different view,1
3800,'ve searched app easy n't require tedious manual entry move event different time/day . fill role 'd hoped.i hesitant diving buying app,1
3801,app problem . great app worth money . recommend app life organized .,1
3802,work perfect kindle fire . busy hectic life calendar app solution keeping appointment ! highly customizeable easy sync android phone online google account . google calendar app,1
3803,"great application , smarter app figure make work . : - ) bit experimenting , , 's great !",1
3804,"syncs great google calendar . `` '' version ipod , version . easier maneuver . love widget home screen . open phone schedule fo",1
3805,wish customer support app . love . n't access wifi app give access google calender line .,1
3806,"wanted simple calendar kindle record appointment reminder . deleting free , splurged ( $ 5.99 ) . happy . view day , week , month , agenda format",1
3807,"customizable , highly functional , setting 've app date ! offline editing calendar sync ability important , fit bill . worth penny.works great nextbook",1
3808,struggled finding calendar sync outlook calendar . finally found calendar transfer world.the calendar function pretty straight forward day/week/month view . agenda task,1
3809,'ve calengoo year generation kindle fire work . problem installing immediately customize syncs google calendar synced desktop,1
3810,"lot thing , app , synchronize job . app",1
3811,wanting calendar computer kimble fire pad . putting calengoos kimbles trick . calendar changed calendar change . great addition calendar world .,1
3812,"culpa ! culpa ! written previous review stating disappointed calengoo sync kindle fire . imagine , problem bsak ? calengoo app , marked appropriate calendar disp",1
3813,", nice ui suitable alternative . recomend .",1
3814,calendar kindle synced android device sync kindle . ! 'm happy . set email reminder mobile calendar apps missing .,1
3815,finally broke bought kindle fire instead investing ipad . imagine surprise discovered fire n't 's calendar ! google fire integrate nicely,1
3816,important app phone . google calendar personal calendar office google apps business calendar . app elegantly effectively merges calendar supercharged calendar pho,1
3817,tablet smart phone.both native calendar apps horrible.almost unusable.found extensive internet search recommending apps.this highly recommended.i purchased smart phone,1
3818,work perfectly google calender satisfied app . syncs hoped .,1
3819,big apple user . iphone update work schedule calendar app part . app upper hand work schedule filled super fast painless .,1
3820,app work great kindle fire . sync google calendar add appointment app . set pop reminder show notification . great easy read .,1
3821,"love app . syncs pc android phone missing important scheduled appointment meeting forget . reason , automatically syncs calendar resident sam",1
3822,calendar app find syncing google calendar original fire . pay definitely feel worth ! make change app transfer back google cal,1
3823,"access calendar software hang blank screen picking calendar . app work great ipad kindle fireupdatecustomer service great , day responce email . setup error , explained email.software work great !",1
3824,"love product . money spent . syncs perfectly gmail calendar , syncs microsoft outlook calendar desk top . n't drag big bulky paper calendar meeting reminder",1
3825,amazon apps spy ware . 'm rid ! amazon failed . bought real date version calengoo play .,0
3826,calengoo killer app android tablet idevices . app put device . working great kindle fire .,1
3827,find calendar easy eveything needed . electronic back wall calendar . needed . thril,1
3828,love app . syncs google calender phone . work great . . simple navigate.perfect .,1
3829,"complete total waste money . read app syncing google , user friendly . recommend .",0
3830,love calengoo ! ! free app amazon app store . task list list work . handy .,1
3831,work great kindle fire . syncs google calendar smoothly.i pocket informant sync google calendar.a lot option customize function preference.can send event reminder,1
3832,purchased today alot ! 's user friendly sync 's google calendar contact easily . product kindle fire hd . highly recommend .,1
3833,"calendar link computer , phone kindle fire calendar . excellent option work reminder repeat option .",1
3834,calendar work kindle andn found $ 7 great phone kindle work great gamil,1
3835,work great ! ! expect pleased happy ! ! highly recommended . ! !,1
3836,"fire , searched searched calendar sync google calendar task . app perfect . calendar ! pull calendar make appointment . great !",1
3837,"work advertised . smooth , easy syncs google calendar perfect.would recommend fire google calendar .",1
3838,"date color , great function . tie calendar . love . lot personalization 're . find white background , option , .",1
3839,"year 'm app instead paper calendar . nervous due price , reading review sync google calendar device decided ahead it.i purchased app fro",1
3840,app purchased worth money ! sync school calendar & church 's calendar google calendar . calendar n't hour pluggin,1
3841,happy app . syncs easily quickly google calendar work great kindle fire . n't improved,1
3842,calendar work seamlessly google calendar syncs easily . widget home page tablet glance current day ' task opening calendar . full size calendar neat easy .,1
3843,"'re calendar function setting ( dream ) 're . n't price , pay triple slided it.every detail",1
3844,"love app . cleanest , easiest calendar support google tasks.would possible include scrolling task widget ?",1
3845,avid google calendar user app work perfectly . syncs google similar love !,1
3846,"app work great kindle , handy available happen .",1
3847,"work beautifully event , recurring event , task , reminder marker designating event type priority . calendar !",1
3848,"heavy calendar user business 've spent lot time calendar apps . 've bought lot , . calengoo calendar app paid . 've nonstop 6 month completely destroys oth",1
3849,running kindle fire hd work great . easy set . synched smoothly google calendar . 's solid rock reliable.i 's advertised easy configure.good job,1
3850,"$ 3 amazon , 1/2 price android market . combine feature busness calendar , jorte . perfect , add free , feature interface easy learn .",1
3851,"app paid . worth . love sync gmail calendar , kindle ! helped keeping page husband . wonderful . !",1
3852,"calendar app synchronizes google calendar mac calendar . calengoo worked , native android app sync properly . aware install calengoo , sync calend",1
3853,job syncing google calendar . important feature . excellent feature behavior similar google calendar .,1
3854,", . built calendar apps kind suck , especially widget . program great device .",1
3855,make calendar sync problem ... highlighted important thing . reminder feature . .. great app kindle .,1
3856,integrates google calendar . synchronizing run background n't aware working . set appointment calengoo update google calendar . change google calendar automatically update calen,1
3857,"calengoo kindle fire hd month . time familiarize multitude configurable option calendar meet . view ( day , wee",1
3858,"n't worked fire . including syncing way , editing , . , surprised . pleased .",1
3859,easily sync family calendar access kindle fire . great portable access .,1
3860,bought kindle fire 's great ! search calendar event . incredibly easy set ; login gmail account 're . different view available,1
3861,"reading review , comparable alternative weighing cost v functionality , decided purchase calengoo . initially frustrated set option tweaked , email",1
3862,calengoo phone year kindle fire . highly recommend . syncs device google calendar .,1
3863,"* * * update - kindle fire calendar app . feature rich easier . worth penny * * * * surprised kindle fire n't basic calendar , fit b",1
3864,calendar worth purchasing replace buy paper version year . calendar husband odd schedule - 3 day 3 day - calengoo capability,1
3865,searched decent shareable calendar family time . 've found calengoo easy feature avoid confusing .,1
3866,calander app kindle fire awhile now.i free sync google calanderthis app 've paid useful.i love font adjustment becaus,1
3867,"purchased app sync 10 google calendar busy house , .",1
3868,'s ; built-in calendar app kindle fire hd `` ... fecal . '' calengoo `` real android '' calendar experience possible .,1
3869,paid $ 6 spring n't happier w calendar - 's most-used app . task manager google front-end ; interface professional-looking easy . tech support 've w droid,1
3870,great calender app . change color make perfectly personal . sync google calender . reminder option work great kindle fire . full time college student put sylla,1
3871,"finally find reliable calendar . gmail calendar free kindle . downloading app , gmail calendar kindle update wifi connected",1
3872,program synchronizes perfectly google calendar . kindle fire . excellent program ! ! graphic .,1
3873,"rely pretty heavily google calendar track appointment . kindle fire hd , decided move productivity task possible . hated idea enter calendar event kindl",1
3874,"'s easy syncs google calendar ( work personal ) kindle , update calendar time n't copy hard copy personal agenda . n't smart phone ,",1
3875,big bing lot offer google . ! ............... goodbye google nice life,1
3876,youtube started video . video playing added bookmark . video playing . exited bookmark screen control returned bing home page . video playing,0
3877,", bing ? needed change google . site searching image .",1
3878,bing work lot knew . find highly recommend .,1
3879,prefer bing google search . easy fast search .,1
3880,find information .. click .. question answer easy quick,1
3881,"great app , surf browser phone tablet . bing great explorer site blocked google . free app .",1
3882,app search computer . simple easy find setting option .,1
3883,kindle thing app n't silk browser . app work .,1
3884,"load map , 1/4 . figure map saved desktop ( trouble , ) . benefit app .",0
3885,reults fine page bing error requires force stop bing,0
3886,bing search engine . presentation format result superior google experience . lightly recommended app,1
3887,"highly recommend . previously , google - gave bing - prefer bing . give chance , prefer bing .",1
3888,bing search engine . learn . bing,1
3889,put app tablet search thing away home . worked great .,1
3890,love bing easy quick accurate result love droid bing point,1
3891,"n't buy app . search show result searched , click site 30 second site , 90 percent time connection time .",0
3892,n't work kindle . apparently n't repeat rating word kindle hdx,0
3893,bing app cycle device 's wallpaper bing brings selection . n't app bing system browser search nice app .,1
3894,"bing search engine , 's bing reward . reward app , 's search engine .",1
3895,search engine alternative amazon kindle . n't default browser work great alternative .,1
3896,app . different search engine kindle fire hd tablet . n't find 'm 'll search engine find . multiple source as,1
3897,search app . work desktop . work . deleted .,0
3898,app helpful fun time work .. recommend .,1
3899,"worth cost , paid free ! motorola triumph cheap $ 90 android tablet",1
3900,"clock widget great ! different widget screen n't center properly tablet . widget small n't screen , size .",1
3901,"app 's supposed . digital clock widget home screen . android 4.0 device , clock widget available homescreen startup analog clock ability change ,",1
3902,easy read clock set way . time date visible . change clock color contrast nicely change screen background .,1
3903,app date time page ereader . work great recommend kind app .,1
3904,"love clock big number 's easy . , make background interfere wallpaper . great app !",1
3905,simple stupid . simple affective . next8p tablet clock/weather app wrong time weather . widget clean simple clock custom color option case change wallpaper,1
3906,"htc thunderbolt-this perfect size great customize color clock , background perfectly love date feature highly recommend definitely worth purchasing . working",1
3907,"clock stay home screen time . color customizable , simple , easy read , n't eat battery life . 2 size . perfect .",1
3908,"installed widget homescreen tablet , pretty found operational issue install ... week .",1
3909,". samsung galaxy siii , wife samsung galaxy note 2. weather / time widget home screen . weather accuweather , felt n't offer informa",1
3910,"dumb game . stupid pick uuuuughh waste memory n't follow , follow . .",0
3911,game dull . reminded paint program downloaded desktop computer . choose color draw . color . lame,0
3912,"app amazing ! age love app ! basically rainbow person , app amazing ! ! 's free ! ! ! ! ! ! ! ! ! ! ! !",1
3913,app nice share drawing facebook app reason n't 3 time 's app create age kid adult,1
3914,mega mwaha mwaha turtle love game fart child oarnge 's reveiw,1
3915,pic cool ! love art game !,1
3916,app cool . love rainbow love app . great kid pretty color .,1
3917,application ! ! ! ! ! ! real ! ! ! ! n't n't n't do.t n't ! ! ! ! ! ! ',0
3918,app perfect child ! ! ! ! ! ! n't rainbow ! ! ! ! app awesome a-w-e-s-o-m-e. : - ),1
3919,cute draw program work kindle fire . color beautiful . app fun easy . .,1
3920,hate ! draw dot drew line draw line drew dot ! silly app ! waste time ! press download ! fruit ninja ! ! ! ! app stink ! ! & gt ; :0,0
3921,great app . love touching item page hear name . story teach great lesson .,1
3922,"purchased kindle fire lower level elementary reading student . color great , narrative pleasant . interactive feature make engaging kid wonderful treat w",1
3923,loved picture . loved girl attention . cute book read . girl loved book . tablet .,1
3924,book worst app sucked kid hated waste money,0
3925,"book kid , grandkids . find spider , frog mouse . love story illustrations.would buy additional released .",1
3926,"granddaughter 5 love app . choice read , read choose different word read . 's happy 'm happy .",1
3927,cool app love book . lower price ! lower price !,1
3928,love app book . fall asleep stay listening touching different picture .,1
3929,"story illustration cute interactive book . narration interesting . player interact touching object . object appears spoken aloud . ( feature interactive book , thr",1
3930,work kid interactive ebooks fantastic . great teaching tool ! great young reader . captivated amount interaction .,1
3931,loved book kid 4 10 year old . read story daughter . 'm busy . work perfect kindle fire .,1
3932,"lovely story , written . simplicity , honesty child point view . daughter read time . addition game story ( finding mouse spider ) added interest . sound corresponded",1
3933,"love book , love price . appreciate app kindle device . put phone dl'ed kindle !",1
3934,"timers4me & stopwatch , ... poor choice . deleted found prefer !",0
3935,love app ! pleased alarm clock . glad alarm select long snooze time . complaint app .,1
3936,"timer app superior . easy . quick set . handy . set remind start supper time family , give medication , reading time , remember tv show n't",1
3937,"love ! 's helpful , love color option . timer 1app . .",1
3938,"app , special reason , . n't feature worked . lot timer found .",0
3939,lot work track exercise work great,1
3940,"'s higher praise app , especially free ! 's lot stuff n't , medication alarm , 's dependable .",1
3941,app . asked . stopwatch timer . set multiple timer alarm 'm game.its excercising .,1
3942,"'ve app kindle fire , single issue . customizable .",1
3943,great tool workout . time interval training help focused task hand .,1
3944,"love ability customize numerous timer . run multiple timer simultaneously ! 've number ringtones choose . n't alarm stopwatch function , timer highly recommend .",1
3945,downloaded app kindle fire hd 7 & quot ; amazed . moment n't app . preset labeled timer ready ( simultaneously ) . alarm clock,1
3946,love app . mrs. martinez . make baby . ....................... :,1
3947,"app super useful.i trouble yet.i separate alarm clock , stop watch , timer , included wonderful app ( reminder ) . ,",1
3948,dropped kitchen timer needed away . time worked nicely . recommend highly .,1
3949,app day ! professor university balancing work rest . wide variety timer create excellent . programmed work hitch . great,1
3950,"app normal timer , . horrible timer set . n't app waste time",0
3951,timer lot thing different timer . great app ! !,1
3952,hard wanted simple.maybe complicated mind form .,0
3953,"alarm . stop watch , timer , alarm . work . evetyone",1
3954,app wonderful feature timer . stop watch . alarm clock . reminder .,1
3955,great app timer . reliable timer . @ 99 day ! ! ! ! ! ! ! !,1
3956,app timing thing . cuckoo clock sound effect . worth download !,1
3957,"alarm clock , timer , multiple setting alarm sound hear ! ! ! ! love love love ! ! ! ! ! ! great kindle fire sound flashing light ! ! ! !",1
3958,impressed timer ! easy category . choose . lot expected .,1
3959,great timer/alarm/stopwatch ! 'm heavy sleeper find alarm woke . loud set alarm sound song device . wake zelda song instead dreade,1
3960,"daughter , 7 , app track reading time school , time math homework , set alarm different task . literally everyday . wanted/needed 1 app .",1
3961,app lunch hour work reading kindle fire n't watching time . work ! great free app !,1
3962,love app human ability time . becuz time fear time running . bear dear checking time . fear dying .,1
3963,"adult w time ? mmm , time & quot ; essence & quot ; ? . app producer n't serious.i time medical treatment 2 app flipped w n't run w/o conne",0
3964,"mon-fri work schedule , break , nap , lunch , appointment , , year . 've stopwatch diagnosing network delay variety task . , timer feature great cooking . p",1
3965,app wake kind gentle manner . n't morning alarm bunch sound n't alarming !,1
3966,"help track 20 thing kitchen ... ... nice free app . lived bugging rate , .",1
3967,day - time work break nap backup morning alarm . glad .,1
3968,app . glad downloaded . girl homework .,1
3969,app . timer stopwatch . multiple presets different alarm tone . great app,1
3970,timer classroom sacred writing time silent sustained reading . timer pre-programmed different classroom activity . timer convenient easy use.i timer at-home activity writing,1
3971,app initially time long child read . . time game alarm function time . ive issue . great feature . highly recommend .,1
3972,nice timer app . thing . icon nice . .,1
3973,"! play countless game timer : farming game , cooking baking game , creature game breed , timer ! fondu dish requires unrealistic 20 hour cook ; bree",1
3974,. app fantastic . daily wakeup alarm clock . time nap n't sleep . brilliant . initial apps installed kindles .,1
3975,crashing timing . meant trust action needed for.un installed sorry .was kindle device,0
3976,"multiple alarm app 've - 've lot ! lot game . farm story crop ready , parallel kingdom . give alarm image , pop",1
3977,"'ve installed kindle smart phone , primarily reminder move 30 minute . 's easy absorbed time - spent sitting - fly . prefer built-in clock phone 's ea",1
3978,"love different choice . everyday . 's timekeeper , accurate .",1
3979,"+ expected . app robust + serf . alarm clock , minder medication . ability create quick alarm setting share timer kid quick",1
3980,easy app numerous option clear interface . problem interface set time clunky cuckoo clock alarm sound !,1
3981,downloaded sister practicing entrance exam work charm . different timer setting available time . work great .,1
3982,"give minutes. , timer , tater toaster oven , pie oven , show starting hour , problem keeping track timer ,",1
3983,downloaded app . recently security app lookout identified malware removed . malware glad lookout removed .,0
3984,love app exercise perfect ! differnt feature choice cool recommend uou download ! ! !,1
3985,worked potty training ! ! time hears alarm potty time ! ! defiantly suggest program !,1
3986,. replace original alarm phone . timer pre set kind thing cooking dying hair . mention alarm . app . help stay focused day .,1
3987,stopwatch speech class college . 's perfect tool running speech make n't exceed limit set professor .,1
3988,"timer . work stopwatch regular timer . , multiple timer time . great cooking dish , thing . nice icon",1
3989,free version digitize sheet music . worked fantastic automatically enhanced ! wad especially easy send ipad . numerous share option . intention buying,1
3990,"'m copy/pdf document day . 'm , , copier.camscanner work great ! hang , , capture usable scan easy pdfs . , upl",1
3991,printer . laptop window 7 n't print wireless printer . open phone print,1
3992,", impressed . free ... price full pas . question `` batch '' . read pdf manual developer site",1
3993,"program time . save scanner . scan doc immediately put dropbox account . full access . wish list , wish faxing wish p",1
3994,"app definitely worth $ 2.00 . scan time wished scanner , & quot ; wow , scanner phone . & quot ;",1
3995,"'s easy store important data , s card , tax , bill etc. , save cloud access computer .",1
3996,app pic note . make file name searchable tag sync dropbox . work evernote pay rent .,1
3997,"suggestion : multiple picture document back edit . page time slow . suppose photo regular camera app import , convenient",1
3998,"pointed , download foundational free app official android market , amazon purchase license full version . worked . 're wondering , 's",1
3999,. way same/similar ( ) . program make convenient . worth money .,1
4000,"great smartphone application . ability & # 34 ; scan & # 34 ; document printer awesome , especially traveling . , quality depends phone 's camera steady hand , convenience factor outweighs",1
4001,"work app camscanner . , work 's 's important .",1
4002,handy convenient app . n't wait put use.dowloaded free version recommended purchased key amazon . worked hitch .,1
4003,"make decent , readable acrobat-compatible pdf document android phone : cool ? working realtor , surprise document pop closing . laptop computer scanner , make copy",1
4004,free version year invaluable ! 'm longer tied office scanner creating lesson plan . watch tv family work . 's great emailing paper document,1
4005,"experienced issue app htc phone , download updated version google android market ( version & gt ; 1.1 ) . experience line image current version amazon ( version 1.1 ) .to",1
4006,great app . conference shape shot powerpoint screen & amp ; clean & amp ; straighten shot documents.it 's worth penny ! !,1
4007,bought kindle fire . love . amazon site show app acceptable kindle . kindle n't camera ? missing .,0
4008,"thing , scan crossword puzzle newspaper , receipt , document . scanned color picture great . free , licence overcomes limit scan group , number group . wor",1
4009,"issue program , great , amazon . version 1.1.2. wrote developer question resolved subsequent update version 1.3.1. available amazon ,",1
4010,"road lot time document scanned . scan , send work minute ! ! ! worth ! ! !",1
4011,"docscanner month miserable crashed phone time . needed feature . camscanner ! ( ) feature , n't crash . support",1
4012,receipt needed long time expense report . work . work htc thunderbolt motorola xoom . google doc dropbox connection .,1
4013,. work . doctor business card travel receipt .,1
4014,write compatible android tablet vizio 8 '' vtab . work spec tablet . download upgrade app compatible . rem,0
4015,"app scan doc frequently daily basis . 've trouble text size . smaller text 100 % clear , readable . probably app phone , love !",1
4016,"'ve similar app window mobile 6 phone . n't polished feature-rich expect ( winmo n't ! ) app 've . feature edge transformation contrast enhancement , creat",1
4017,"today found coolest app ... camscanner ! super ready , make pdf phone ... total flexibility document . score ! ! !",1
4018,easy droidx . handy .,1
4019,great send proof . month drop rent !,1
4020,app work couple week great job capturing document .,1
4021,handy/useful app . worked charm time . auto-cropped perfectly made usable pdf,1
4022,mytouch 4g gingerbread . version gave nasty line . market version work ( unfortunately big ) .,0
4023,"n't work phone . scan text & amp ; image . gen thick , grey & amp ; wht parallel line . n't capture source doc .",0
4024,"n't wrong , 'm fairly smart tech software . 9 page tutorial read . 've 2 different way total 5 time tonight couple time day",0
4025,scan hand written note . work . scan page quickly . readable ane clear result image enhancement capability . n't give quality flatbed scanner 's,1
4026,scanner . easy practical . day save personal document .,1
4027,high hope scanner truth needed scanned away pleasantly surprised easy scan sends attachment pdf . highly recommend appli,1
4028,app performed expected . started coupon printed . looked perfect scanned fine store.i guess camera make huge difference quality . scanned doc ocr transcribe,1
4029,"app lot , incredible job scanning document including handwritten note creating pdf file store future reference share .",1
4030,"app mobile necessity . scan image cropping , great image enhancement , photo . combine multiple scan single pdf email upload dropbox app . great value free app !",1
4031,time office road needed scan send secretary app made possible ! ! point broke phone mom gave droid,1
4032,version amazon updated fix issue found helped app work phone . current version android market 1.2.2. amazon receive updated version asap !,0
4033,"make acrobat compatible pdf document android phone : cool ? working realtor , surprise document pop closing . computer scanner , make decent copy document email",1
4034,"start , n't scanner needed important document scanned immediately middle night . resort `` ... wonder 's app '' , low behold camscann",1
4035,"n't supposed , n't work . space phone week deleted .",0
4036,picking g2 user trouble camscanner free work . case . version amazon different market ? . : free,1
4037,"work droid x. non-glossy paper . suggest flash ( auto ) rid shadow , light .",1
4038,"great app ! free glad pas ! scan receipt perfectly , send doc app .",1
4039,work great ! turned couple contract pdf phone camera . surprisingly great quality auto enhancement . thx app !,1
4040,"'ve app smart phone time . bookkeeper , find . copy 'm meeting , luncheon , client 's , simply make copy taking picture saving pdf .",1
4041,", quickly easily . developer answer immediately email questions/requests , update interface/looks polished lot . great work !",1
4042,love app ! time . handy work item . love snapping shot recipe turning pdf format . print slide recipe folder . probably app 've,1
4043,. hard . tutorial helpful . easier .,0
4044,"'s amazing ... business . scan signed contract , document fly ... 's great !",1
4045,"app , work fantastic ! convert paper doc pdf quality ! scanner app !",1
4046,"'s decent amplifies color turn pdf away . app , !",1
4047,great app ! load ! 'm give paid app,1
4048,"purchased app , open kindle , wrote review gave star . issue temporary possibly caused user error ( oops ) . app great !",1
4049,"wow , believe forgotten 1+1 . app in-depth informative . nice job easy follow remember big word . kidding , beginner great refresher coarse .",1
4050,great reference mathematical equation . equation 's element explained easy understand language . job designer .... deserves 8 star 10 .,1
4051,"installing , noticed battery life shorter . due constant killing , android restarting , idle apps .",0
4052,android manages memory . amazed battery life stopped .,0
4053,n't task killer . harm managing phone .,0
4054,"task killer ... recommended android . great job managing memory , n't screw product.trying save battery ? task killer battery reatarts killed task",0
4055,"understand android work , app needed . watchdog instead find apps acting .",0
4056,"buy , 's free n't download . reward company lie advertisement make android run worse majy phone .",0
4057,"apps harm phone . drain battery life , force reset , slow phone . android handling memory aid task killer . motorola employee tested apps ... mor",0
4058,"found real killing . app2sd feature , uninstaller built . ability batch move/uninstall . aware phone , app put",1
4059,"'ve advanced task killer phone , app significantly user friendly , hidden apps atk showed active unable kill , generally n't support advanced feature",0
4060,"wanted app 've loved advertized feature worked . feautures worked ( battery life improve , phone faster , non-sys non-blacklisted apps killed )",0
4061,"hard reset phone ( samsung fascinate ) installing app ... lost user data ... & quot ; killed & quot ; phone , contact messaging button ( n't available anymore ) completely removed widget phone ( pando",0
4062,app needed 2.1 higher description . hate kill app rating app .,1
4063,task killer needed battery harm phone newer ( past year ) android phone .,0
4064,"amaze . , android n't task killer recent release . task killer unresponsive apps opinion . beat rebooting phone app act funny hang .",1
4065,thing killed . therre reason slacker double twist running background month .,1
4066,separate list web list lot program .,0
4067,app amazon app day . love app helpful day .,1
4068,"app thrive claim needed phone . downloading alive kicking 22nd century . android househild , literally",0
4069,"love app reason . job 3 apps . , kill task . , move apps sd card . , uninstaller ride apps time . great app . .",1
4070,run task killer android phone.use built task killer .,0
4071,"rate finally review rate disagreeing 's . offering application probably messed 's phone n't understand issue . developer , amazon making free ! negativ",0
4072,"great app , save lot battery life batt enjoy phone , 20 word 20 word 20 word yay",1
4073,"n't bother reviewing app . . confusing , grammar error part move sd n't work . instead normal & quot ; ignore & quot ; list task killer , call",0
4074,"majority n't task killer post 2.1 , swear . giving app review based n't fair.that , 're swear task killer , nice .",1
4075,"android manages application . app killer . read android developer blog post , n't needed . fact , kill needed required apps . download !",0
4076,android device run efficiently taskkiller . check culprit eating battery . app n't uninstall . judge . app bod phone,0
4077,"'d & quot ; free day & quot ; . decision . bogged phone , confused icon disappeared apps list & amp ; home screen ... accomplished value . move apps sd card",0
4078,"apps restart background data claiming genius read article , disable background data hell disable mobile network 'm internet , phone day pl",1
4079,app month sat work pretty great job extending battery life . couple free apps seam work,1
4080,"task killer worse useless android 2 . killing running process mess phone . killing idle process effect performance . automatic task killer add load cpu , hurt",0
4081,"task killer n't kill task self-booters long . found solution ... game booster infolife llc app store . install apps run smoothly , stock browser , game booster 's list . run game booster clean",0
4082,"applies work great ! n't , n't degrade . life quit ruining life .",1
4083,"smartphone stupider ? overloaded stuff running . shut restart day ? , machine start drag foot .",1
4084,free learned ( eating battery ) . uninstalled . samsung charge,0
4085,"idiot giving app star n't phone task killer , guy idiot . n't ruin app 's rating n't amazon 've made free app day.as app , run fairl",1
4086,"android handling application 3d party apps 2.2 waste time , bandwidth .",0
4087,"average user fundamentally misunderstands android linux work task killer beneficial . n't believe , search google .",0
4088,"reviewer n't understand . jist & quot ; & quot ; kill apps manage memory . . eat power ! task kikking needed , rogue apps.for rogue apps , free tool",0
4089,app free set properly work wonder . & apos ; running froyo 2.2 htc thunderbolt app work charm . quoting lame article google site article full crap .,1
4090,"n't task killer , android . , waste battery save .",0
4091,installed wen free kill task day notification system slow app download . star lot spam,0
4092,"app work designed . review product work personally feel needed . mentality game star n't , space waste battery.this actua",1
4093,amazon & amp ; previous reviewer brought questionable taskkillers freebee . reading app uninstalled free task killer . phone runn,0
4094,big thumb amazon making free app day . running android 2.1 greater ( probably ) task killer completely pointless . background apps n't battery life ! save battery,0
4095,"android phone , task killer . 's simplest express fact suckered . , google browse android forum , 'll .",0
4096,"app deserve star , fcing boot , restore system backup stop ! d2g fission 2.4.3",0
4097,"task killer , dooes . person n't task killer app poorly designed.the developer made task killer ,",1
4098,pointless app . charging money android crime . negative star allowed .,0
4099,"unlike negative review , 'm bash app sake bashing , downloaded . terrible app claim developer make steaming pile . n't",0
4100,app fine . voted moron . amazon filter review .,1
4101,"app review ? review app ! app job , stop arguing ground 's !",1
4102,familiar recognize task killer . shame amazon putting garbae free app .,0
4103,"'m aware hundred time , task killer easy developer make money uninformed . apps & quot ; running background & quot ; paused running .",0
4104,"debate task killer , horrible . installed g2 phone slowed crawl . 10 minute slowly uninstall app ,",0
4105,app amazon updated . update application great app .,0
4106,"app optimal device performance . unnecessary app space . task killer lame sauce , .",0
4107,pushing power button work great kindle fire app worth time,1
4108,"game , crash , premise stupid . n't . n't .",0
4109,"love game , issue forced close . play game everyday time . bird cute difficulty , especially puzzle",1
4110,n't problem atrix 2 n't stop playing -- bird cute,1
4111,'m loving game ! 've playing day . droid x issue . !,1
4112,"slowing , started locking . time played kindel fire froze up.cute game , worth fire lock .",0
4113,cute fun wtf sudden black screen ? hr screen black back normal . realized boring game uninstalled . 'm glad bought free instead original,0
4114,"min . play kindle fire , reverted black screen death inappropriately perky music . kindle fire , aspirin found , unresponsive control . shame . update : work f",1
4115,"'m sorry n't enjoy game.its fun , addicting ! trouble htc incredible 2.great game.kudos developer .",1
4116,work fine tablet ( acer-iconia ) . agree impossible beat casual play . fix great .,1
4117,"download apps time forcing review simply work poorly . minute playing kindle fire , entire screen black , recover , 30 second happ",0
4118,make update give option move sd card . read request . .,1
4119,"game black screened oer deleting kindle , playong",0
4120,"cute game . grandkids love . course , play , ? 3 4 minute game , black screen mentioned appeared . uninstalled kindle fire 5 minute installing .",0
